cos_heading,sin_heading,cos_goal_dir,sin_goal_dir,local_obstacle_density,teammate_distance_norm,target_dx,target_dy
-0.08715574274765825,-0.9961946980917455,0.7071067811865475,0.7071067811865475,0.0,1.0,-2.0,-3.0
-0.08715574274765824,0.9961946980917455,0.0,1.0,0.0,1.0,0.0,1.0
-0.5546992156114054,-0.8320509480795582,0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.9316278140955653,-0.36341383573485314,0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.9715904412543287,0.23666857514934012,0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.6601327782346885,0.7511489300399432,0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.10990778833190498,0.9939417880660765,0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,1.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
6.123233995736766e-17,1.0,0.7071067811865475,0.7071067811865475,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.573576436351046,0.8191520442889918,0.7071067811865475,0.7071067811865475,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9396926207859084,0.3420201433256687,0.7071067811865475,-0.7071067811865475,0.0,1.0,0.0,0.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.9659258262890683,-0.2588190451025207,0.7071067811865475,-0.7071067811865475,0.0,1.0,1.0,-1.0
6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7071067811865474,-0.7071067811865477,0.7071067811865475,-0.7071067811865475,0.0,1.0,1.0,-1.0
